ID	Text	Pronoun	Pronoun_offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-782	[CLS] Most notable , however , is Bryn ##ner ' s first film role ; he plays Vic ##ola with sleek men ##ace and self - assured evil ( and with a full head of hair , too , I might add ) . Not an outstanding film , Port of New York is well - suited to its subject matter and has been rather neglected for years . ' ' Film critic Dennis Schwartz gave the film a mixed review , writing , ` ` An unknown Yu ##l Bryn ##ner , with all his hair , in his first film role , plays a well - spoken , smug na ##rc ##otics smug ##gler named Paul Vic ##ola . [SEP]	his	95:96	Dennis Schwartz	73:75	FALSE	Yu ##l Bryn ##ner ,	88:93	TRUE	http://en.wikipedia.org/wiki/dummy
development-783	[CLS] In 2009 he opened a small chain of luxury kitchen supply stores in Northern California and developed three new restaurant concepts for the area : Way ##fare Tavern in downtown San Francisco ( formerly , R ##ubi ##con restaurant ) ; R ##ot ##isse ##rie & Wine , a fast food restaurant in downtown Na ##pa , California ; and with Sammy Ha ##gar , El Pa ##se ##o in downtown Mill Valley , California , an American tavern featuring ingredients only from Marin County . With his wife To ##lan Clark , Florence has a son Hayden , ( b . 2007 ) , and a daughter Dorothy Tyler ( b . 2008 ) . [SEP]	his	88:89	Sammy Ha ##gar ,	62:66	FALSE	Florence	94:95	TRUE	http://en.wikipedia.org/wiki/dummy
development-784	[CLS] Emma , too , gradually realizes her feelings for him due to her jealousy first of Jane Fairfax and later of Harriet Smith . Harriet Smith is a low - born and poor pupil at the local boarding school , on whom Emma takes notice after she loses the companions ##hip of Mrs Weston . Despite Harriet ' s humble origins , Emma admire ##s her sweetness , good nature , and pleasant looks . [SEP]	her	66:67	Harriet '	57:59	TRUE	Emma	63:64	FALSE	http://en.wikipedia.org/wiki/dummy
development-785	[CLS] But the Jewish men of letters who lived in Alexandria were by no means satisfied with the idea that Moses acquired the wisdom of the Egyptians ; they claimed for him the merit of having given to Egypt , Ph ##oe ##nic ##ia , and Hell ##as all their culture . He taught the Jews the letters , and they then became the teachers of the Ph ##oe ##nic ##ians and , indirectly , of the Greeks , says E ##up ##ole ##mus . Art ##apa ##nus of Alexandria , in his history of the Jews , went so far as to identify Moses with To ##t - Her ##mes ( the Egyptian messenger and s ##cribe of the gods , who invented the letters , the various arts of peace and of war , as well as philosophy ) , and with the Greek Musa ##eus , ` ` the teacher of Or ##phe ##us . ' ' [SEP]	his	92:93	Moses	104:105	FALSE	Or ##phe ##us .	154:158	FALSE	http://en.wikipedia.org/wiki/dummy
development-786	[CLS] Up ##sta ##irs Browns ##tai ##rs ( 11 October 2006 ) - Dad becomes a member of the prestigious Morning ##side Club and becomes the club ' s most regular visitor . But when Vale ##a starts dating the Club President ' s daughter , the president tries to kick Dad out . Go Ask Agnes ( 18 October 2006 ) - When the Minister convinces Mrs Ta ##pi ##li to give more money to the church , she gets hooked on gambling and ends up almost losing everything . [SEP]	she	79:80	Agnes	56:57	FALSE	Mrs Ta ##pi ##li	67:71	TRUE	http://en.wikipedia.org/wiki/dummy
development-787	[CLS] Finally , T ##ish marks April 29 Again , Really April 30 Very Early in her journal ` ` D ##O read this , Mrs . Du ##n ##ph ##rey . ' ' In this last entry , she tells her teacher to read the entire journal and asks for help , so long as she and Matt can stay together . In an aftermath letter , T ##ish writes to Mrs . Du ##n ##ph ##rey explaining that she and Matt were placed with her paternal grandparents in Florida , her parents were found and are now in counseling , and life is beginning to get better for her and Matt . [SEP]	she	80:81	T ##ish	68:70	TRUE	Mrs .	72:74	FALSE	http://en.wikipedia.org/wiki/dummy
development-788	[CLS] After Chu died in 71 ##9 and Yuan died in 72 ##9 , Emperor Xu ##an ##zong engaged Chen Xi ##lie and F * ng Ch * o ##y * n ( * * * ) to frequently explain the Tao Te Ching and the I Ching to him . Chen was initially promoted to be M * s ##h * S ##h * o ##ji * n ( * * * * ) , the deputy head of the Palace Library , and also succeeded Zhang Ji ##ulin ##g in heading the imperial institute J * x ##i * n Institute ( * * * ) . Whenever Emperor Xu ##an ##zong was writing something of importance , Chen would assist him in drafting the language . [SEP]	him	123:124	Emperor Xu ##an ##zong	110:114	TRUE	Chen	120:121	FALSE	http://en.wikipedia.org/wiki/dummy
development-789	[CLS] His professional studies took him to the National Academy of Fine Arts where he studied the French tradition under Francis C . Jones , George W . Maynard and Edgar M . Ward . In 1901 Braun trained under the American painter William Me ##rri ##tt Chase ( 1849 - 1916 ) . He established himself as a figure and portrait painter in New York City , but in 1909 he left for California . [SEP]	He	54:55	Braun	37:38	TRUE	William Me ##rri ##tt Chase	43:48	FALSE	http://en.wikipedia.org/wiki/dummy
development-790	[CLS] The first song which they worked together on was ` ` Your Song ' ' , on which Du ##dge ##on elaborate ##d on the simple piano tune and added an orchestral arrangement by Paul Buck ##master . The song reached the U . S . top 10 , becoming John ' s first substantial hit . Du ##dge ##on continued to work with John on his next several albums . Du ##dge ##on was sometimes critical of John ' s work ; for instance , in Elizabeth Rosen ##thal ' s book His Song : [SEP]	His	94:95	Du ##dge ##on	72:75	FALSE	John '	79:81	TRUE	http://en.wikipedia.org/wiki/dummy
development-791	[CLS] The enraged Dr ##ucci continued to threaten and ta ##unt He ##aly : ` ` Go on you kid copper , I ' ll fix you for this . Take your gun off and I ' ll kick hell out of you . ' ' Finally , Dr ##ucci struck He ##aly and tried to get his gun . [SEP]	his	57:58	Dr ##ucci	48:50	FALSE	He ##aly	51:53	TRUE	http://en.wikipedia.org/wiki/dummy
development-792	[CLS] Bern ##ey was created a baron ##et in 1791 and died in ##test ##ate in 1797 . His second wife , Lady Jane , died in 1793 at W ##ax ##ham , followed the next day by the death of their 18 - year - old son , Thomas . According to local legend , like his ancestors , Sir Bern ##ey is still around and can be seen on wild and storm ##y nights gal ##loping between Worst ##ead and W ##ax ##ham . [SEP]	his	57:58	Thomas .	49:51	FALSE	Sir Bern ##ey	60:63	TRUE	http://en.wikipedia.org/wiki/dummy
development-793	[CLS] He was released by Crystal Palace at the end of the 2004 - - 05 without playing for the first - team and joined Oldham Athletic on a non - contract basis in November 2005 to provide cover for an FA Cup tie against Chase ##town in which he made a substitute appearance . He then joined Shrewsbury Town on non - contract terms in February 2006 to provide cover for regular goalkeeper Joe Hart . C ##ron ##in left Shrewsbury in April 2006 , and after a trial with Grimsby Town , joined Graves ##end and North ##fle ##et ( now E ##bbs ##fle ##et United ) to cover a long - term injury to regular goalkeeper Craig Holloway . After a good start to his first season at E ##bbs ##fle ##et , C ##ron ##in was called up for the England National Game XI ( now the England C team ) squad for the first time in November 2006 , and made his debut against Holland as a substitute nine minutes from time as England won the European Challenge Trophy . [SEP]	his	127:128	C ##ron ##in	77:80	TRUE	Craig Holloway .	119:122	FALSE	http://en.wikipedia.org/wiki/dummy
development-794	[CLS] She has a rich social life and two lovely daughters , though feels that her husband treats her more as a servant than as a loving wife . When John arrives in town , he first speaks to Margaret , through whom he learns that Alexandra is not aware that she is adopted . [SEP]	she	51:52	Margaret ,	39:41	FALSE	Alexandra	46:47	TRUE	http://en.wikipedia.org/wiki/dummy
development-795	[CLS] As part of this , the show ' s focus returned to family dynamics and the character of Bridget and her family were created and introduced . Bridget made her first on - screen appearance on 23 July 2007 . She arrived in Erin ##sboro ##ugh from Sydney with her father and mother , Steve and Miranda . During her time in N ##ei ##gh ##bo ##urs , Bridget ' s storylines included being run over by Susan Kennedy , falling in love with Declan Napier , finding her birth mother and falling pregnant at seventeen . [SEP]	her	60:61	Bridget '	69:71	TRUE	Susan Kennedy ,	78:81	FALSE	http://en.wikipedia.org/wiki/dummy
development-796	[CLS] He took a prominent part in educational matters . Arthur Robert Oliver resigned from the W ##ai ##me ##a electorate in 1867 and triggered a by - election . On nomination day on 24 June 1867 , three candidates were put forward : John Ke ##lling ( who had already represented the W ##ai ##me ##a electorate in Parliament ) , Joseph She ##pha ##rd , and Edward Bai ##gent . The latter informed the voters that he did not think himself qualified to represent them in Parliament , but he would ` ` at least give them an honest vote ' ' ( in the House ) . [SEP]	he	78:79	Joseph She ##pha ##rd ,	62:67	FALSE	Edward Bai ##gent .	68:72	TRUE	http://en.wikipedia.org/wiki/dummy
development-797	[CLS] West window of two - lights presented in memory of Hector MacKenzie Forbes who had served as a church ##ward ##en from 1914 to 1921 . One light depicts the ` ` Ann ##un ##ciation ' ' and the second the ` ` Ad ##oration of the Ma ##gi ' ' . The trace ##ry light in the latter was painted by Margaret Parsons , Karl ' s daughter . As Parsons ' health deteriorated , Margaret often assisted her father to complete commissions . [SEP]	her	80:81	Parsons '	72:74	FALSE	Margaret	77:78	TRUE	http://en.wikipedia.org/wiki/dummy
development-798	[CLS] Five - light A ##pse window for the Cathedral depicts ` ` The Ann ##un ##ciation ' ' , ` ` The V ##isi ##tation ' ' , ` ` Virgin and Child in Majesty ' ' , ` ` The Nat ##ivity ' ' and ` ` The Present ##ation at the Temple . ' ' The architect of the Cathedral was Francis Leonard Ho ##dgson Fleming ( 1875 - - 1950 ) . Fleming had first met Parsons when Fleming worked in the office of Herbert Baker . He was an assistant there and later a partner , Fleming became a good friend of Parsons and gave him several South African commissions . [SEP]	He	91:92	Herbert Baker .	88:91	FALSE	Fleming	101:102	TRUE	http://en.wikipedia.org/wiki/dummy
development-799	[CLS] Said castle is the Le ##mbe ##cks ##burg , in fact a medieval ring wall with a diameter of 95 meters and a height of ten meters . According to old lo ##re , it was constructed in the 9th century as a stronghold against the Vikings and is named after the knight Klaus Le ##mbe ##ck who had allegedly been residing there as a stew ##ard of king Val ##de ##mar IV of Denmark in the 14th century . After breaking his feudal oath , though , Le ##mbe ##ck is said to have been besieged by the king ' s host . [SEP]	his	83:84	Val ##de ##mar IV of Denmark	70:76	FALSE	Le ##mbe ##ck	89:92	TRUE	http://en.wikipedia.org/wiki/dummy
development-800	[CLS] He continued to impress in the next few years , despite suffering relegation in 1974 with the team . The year would be remembered for Saints reaching the FA Cup Final . Stokes had an average league campaign that season , scoring just 8 goals and he nearly left The Dell before the cup final as part of an exchange deal with Portsmouth for Paul Wen ##t , However , Stokes changed his mind and stayed . [SEP]	he	47:48	Paul Wen ##t ,	65:69	FALSE	Stokes	71:72	TRUE	http://en.wikipedia.org/wiki/dummy
development-801	[CLS] Under Hay ##s ##bert , Parks Sa ##usage became the supplier for such restaurant chains as Dom ##ino ' s Pizza and Pizza Hu ##t . In 1991 , he was named National Minority En ##tre ##p ##rene ##ur of the Year , as Parks Sa ##usage grew into a $ 26 * million company employing 240 * workers . During the time of civil rights activism beginning in the early 1960s , Hay ##s ##bert worked to elect black politicians , including Harry Cole as Maryland ' s first African - American state senator . In 1983 , he started the President ' s Round ##table for black business leaders to meet together . [SEP]	he	100:101	Hay ##s ##bert	74:77	TRUE	Harry Cole	84:86	FALSE	http://en.wikipedia.org/wiki/dummy
development-802	[CLS] At home wife is in charge , outside men whatever is making whatever he is bringing home and we both got together , husband and wife , to raise the family . ' ' Trump ' s comments sparked widespread outrage and con ##de ##m ##nation from both Democrats and Republicans , and were widely reported in the press . Pro ##mine ##ntly , Republican Senator John McCain of Arizona , who K ##hi ##z ##r says was a hero to Hu ##ma ##yun , issued a statement about what he called his ` ` most severe disagreement ' ' with Trump , saying ` ` While our party has bestowed upon him the nomination , it is not accompanied by un ##fe ##ttered license to def ##ame those who are the best among us . ' ' [SEP]	he	91:92	John McCain	67:69	TRUE	Hu ##ma ##yun ,	82:86	FALSE	http://en.wikipedia.org/wiki/dummy
development-803	[CLS] Although she publicly supported the policy of V ##VD minister Rita V ##erd ##on ##k to limit immigration , privately she was not supportive , as she explained in a June 2006 interview for Op ##zi ##j . This was given after she resigned from Parliament and shortly after she had moved to the United States of America . In parliament , Hi ##rs ##i Ali had supported the way V ##erd ##on ##k handled the Pa ##si ##c case , although privately she felt that Pa ##si ##c should have been allowed to stay . [SEP]	she	84:85	Hi ##rs ##i Ali	63:67	TRUE	V ##erd ##on ##k	71:75	FALSE	http://en.wikipedia.org/wiki/dummy
